,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,coverage,employmentstatus,location_code,vehicle_size,state_California,state_Nevada,state_Oregon,state_Washington,response_Yes,education_College,education_Doctor,education_High School or Below,education_Master,gender_M,marital_status_Married,marital_status_Single,policy_type_Personal Auto,policy_type_Special Auto,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,effective_to_date,month,week,day
233,0.06840683674862995,0.99759577304964,0.0017523106675167998,0.000504453070951806,0.00037170226280659394,2.6550161629042424e-05,2.6550161629042424e-05,0.010941372928790811,0,0,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-02-24,2,8,24
234,0.17043084788108262,0.9853646590993655,0.0022051717437727987,0.0002858555964149924,0.0016130422940560285,0.0,6.125477066035551e-05,0.0015048372322172634,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2011-02-02,2,5,2
235,0.0802658879768909,0.9967610063246637,0.0009900086397051362,0.00031731046144395397,0.0011042404058249598,0.0,3.8077255373274476e-05,0.004752041470584654,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2011-01-07,1,1,7
236,0.06199484031885469,0.9980690903285447,0.0007576619239622699,0.00023871540070044122,0.0009341037418712917,0.0,3.113679139570972e-05,0.0036367772350188953,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-02-28,2,9,28
237,0.9970324131633485,0.0,0.01525202044978341,0.0,0.01821769109279685,0.0,0.0014828353215067204,0.07320969815896038,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-17,2,7,17
238,0.9959063464436907,0.0,0.01402787204347608,0.0011074635823796906,0.008859708659037525,0.00012305150915329895,0.0006152575457664948,0.08884623414912131,0,1,2,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011-02-12,2,6,12
239,0.06912791058807596,0.9976009258610566,0.0008648290721219531,9.609211912466144e-05,0.0005353703779802567,0.0,6.863722794618675e-05,0.003560365621581322,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2011-01-09,1,1,9
240,0.09081053264947149,0.995852523776339,0.0011265982774383344,0.00033194413531665207,0.0007544184893560275,1.00589131914137e-05,8.04713055313096e-05,0.005407671731704005,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2011-01-10,1,2,10
241,0.09130679191786036,0.9958096837974058,0.0011399436589624868,0.00023801021450865108,0.0003758056018557649,0.0,3.7580560185576484e-05,0.004964337057735663,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-01-08,1,1,8
242,0.9914430491147369,0.0,0.014100874904985914,0.0011916232314072603,0.0009930193595060503,0.0,0.0005958116157036301,0.12976549866637158,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011-01-27,1,4,27
243,0.3298636376306193,0.944008464614015,0.004276286952453214,0.0006160752389127511,0.00021743831961626512,0.0,0.00021743831961626512,0.004386179264475116,2,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2011-01-12,1,2,12
244,0.03620302959107902,0.9993425165935022,0.000912055915322412,0.00029926834721516644,0.001097317273122277,0.0,1.4250873676912687e-05,0.0013226719819212733,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2011-01-16,1,2,16
245,0.23989928355011395,0.9707456721311006,0.002039031181317594,0.0006302460014981654,0.0009082957080414736,1.853664710288722e-05,3.707329420577444e-05,0.009787349670324451,0,0,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011-01-22,1,3,22
246,0.9970575686024251,0.0,0.027820761599342818,0.01053816727247834,0.021497861235855814,0.0008430533817982672,0.0004215266908991336,0.06729123780789059,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2011-01-13,1,2,13
247,0.9945191411062752,0.0,0.014277016072320363,0.0022617055164071862,0.012439380340239524,0.0,0.0011308527582035931,0.10279451572070662,2,1,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2011-01-04,1,1,4
248,0.08235027139108268,0.9965497548440956,0.0020923453848063177,0.0010305581746060967,0.0008431839610413519,0.0,3.122903559412415e-05,0.010043257847070325,0,0,2,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-29,1,4,29
249,0.07679960837344593,0.9970453859702745,0.0009678532247359591,0.00021349703486822627,0.0009820863603938407,0.0,0.000113865085263054,0.0005989067926441503,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2011-02-28,2,9,28
250,0.9727223423947258,0.0,0.02694762220416212,0.008084286661248635,0.032000301367442516,0.0,0.0003368452775520265,0.2280253973146204,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-01-03,1,1,3
251,0.9977754401406165,0.0,0.013509874226385471,0.001602866433638954,0.007327389410920933,0.0,0.0004579618381825583,0.06484739628665026,0,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011-02-21,2,8,21
252,0.1683513292065933,0.985678660958816,0.0021632651632980913,0.0001311069795938237,0.000458874428578383,0.0,4.916511734768389e-05,0.009513011965309168,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2011-01-01,1,52,1
253,0.06846182828852945,0.9976512566857763,0.0017364331779741143,0.00028158375859039695,0.0009855431550663892,0.0,1.564354214391094e-05,0.0009391863806911215,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2011-02-28,2,9,28
254,0.20701948844911158,0.9782532308580395,0.0026077411660495203,0.00011676452982311285,0.0,0.0,0.0002335290596462257,0.012517157597037698,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011-01-12,1,2,12
255,0.12634390671796814,0.9919834859848652,0.00163291665933769,0.00013384562781456474,0.0012849180270198216,2.676912556291295e-05,0.0001606147533774777,0.0012723635748220711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-13,2,6,13
256,0.07537710331457981,0.9971393604800631,0.001872498244239325,0.00010213626786759955,0.0010554081012985287,0.0,1.7022711311266592e-05,0.005172738132656107,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2011-01-29,1,4,29
257,0.0683163204891581,0.9976626378343979,0.0008482636542379893,3.4860150174163945e-05,0.00022078095110303832,0.0,6.972030034832789e-05,0.0011692102153848126,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-02-13,2,6,13
258,0.13220613450289725,0.9911976444330447,0.0016285505616587801,0.00011231383183853656,0.0006598437620514023,0.0,4.211768693945121e-05,0.0067576409468691895,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2011-01-22,1,3,22
259,0.23802244607418988,0.9711409202837317,0.0030441488511377913,0.00028718385388092375,0.00278568338264496,5.743677077618474e-05,8.615515616427711e-05,0.014611914485461399,2,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-01-25,1,4,25
260,0.052574868328225215,0.9986155790930626,0.001347944993086506,0.0001225404539169551,0.00022280082530355474,4.456016506071095e-05,1.1140041265177737e-05,0.00096160860709105,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2011-02-18,2,7,18
261,0.06484536565387868,0.9978625813244614,0.0016279971527235336,0.00028240766935000075,0.0012459161883088268,0.0,1.661221584411769e-05,0.007814386333072961,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2011-01-03,1,1,3
262,0.10839662120063677,0.9940154640676173,0.002760933368743482,0.00031780527985536484,0.0002780796198734442,0.0,1.9862829990960303e-05,0.013252480169968715,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2011-01-09,1,1,9
263,0.07415660054876531,0.9972418308751403,0.0018774812095602915,5.441974520464613e-05,0.0019046910821626144,2.7209872602323064e-05,2.7209872602323064e-05,0.0015401693981672512,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2011-01-03,1,1,3
264,0.08720137463828465,0.996174435918851,0.002163330660594113,0.0005703326287020844,0.0008259989794995705,0.0,1.9666642369037392e-05,0.005169675328999501,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2011-02-21,2,8,21
265,0.07712815896973613,0.9970104679635066,0.0009546168035512532,0.00046284451081272883,0.0004339167288869333,0.0,0.00010124723674028443,0.0044777016554618555,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011-02-22,2,8,22
266,0.9881040932555359,0.0,0.031157079633885566,0.005975330340745178,0.016645563092075853,0.00042680931005322696,0.00042680931005322696,0.1495539822426507,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-01-09,1,1,9
267,0.9976299295196415,0.0,0.013456690331602579,0.00018433822372058327,0.0040554409218528315,0.0,0.0009216911186029163,0.06735065787195517,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2011-02-07,2,6,7
268,0.2371844217627693,0.9714155277668093,0.001979148429209615,0.0008163987270489661,0.0007669200163187258,0.0,4.947871073024038e-05,0.009499912460206152,1,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2011-02-26,2,8,26
269,0.9973459198969328,0.0,0.010009262424626722,0.0024512479407249113,0.0011234886394989178,0.00010213533086353798,0.00020427066172707596,0.0720666894573124,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2011-02-28,2,9,28
270,0.06269804902200496,0.9980295698061283,0.0015875078807115882,4.8846396329587326e-05,0.001831739862359525,0.0,2.4423198164793663e-05,0.00023239356903349788,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2011-02-20,2,7,20
271,0.0677462130692172,0.9976800343348793,0.0017379849451715586,0.00038337903202313793,0.001661309138766931,0.0,2.5558602134875863e-05,0.0062507225090868935,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-20,1,3,20
272,0.3069266509722546,0.9515672664642622,0.0026702629245339087,0.0006266943598395909,0.0022343016307324543,0.0,5.449516172518181e-05,0.017414080316841118,1,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011-01-22,1,3,22
273,0.9781078094221584,0.0,0.028416013484092964,0.0004510478330808407,0.025258678652527077,0.0,0.0004510478330808407,0.20459529708546934,0,1,2,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-06,1,1,6
274,0.11488001064564658,0.9931572787184906,0.002877424581286739,0.0002836897474508053,0.001904774018598264,0.0,4.0527106778686465e-05,0.02071745698526452,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011-02-02,2,5,2
275,0.9980070511602146,0.0,0.009164087090210151,0.002793928990917729,0.007040701057112677,0.0,0.00022351431927341835,0.06197191196875493,1,1,2,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2011-02-23,2,8,23
276,0.10542726466851104,0.9944051602173508,0.0013329827884951083,0.00032372439149166917,0.0007997896730970649,1.9042611264215834e-05,9.521305632107916e-05,0.006398317384776519,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-01-07,1,1,7
277,0.9894475333120807,0.0,0.025773626518906734,0.005920968254343439,0.025425334268651237,0.0,0.00034829225025549644,0.14017015446759623,0,1,2,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2011-02-27,2,8,27
278,0.14923646697493637,0.9887823160927599,0.0012370395335215842,0.00011077965971835082,9.231638309862569e-05,0.0,3.6926553239450276e-05,0.0060378706718886115,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-21,1,3,21
279,0.150676565615912,0.9885800121088792,0.0019211875162807434,0.0006595121324545836,0.001405047586533678,2.867444054150363e-05,8.602332162451089e-05,0.00015470720905357455,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2011-02-04,2,5,4
280,0.9995740537095147,0.0,0.013676101374614886,0.00019537287678021267,0.0021491016445823394,0.0,0.0009768643839010633,0.025672248235303865,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2011-01-08,1,1,8
281,0.04444897233422111,0.9990098225765899,0.0011131844661802042,0.0005126507410040415,0.00020506029640161657,0.0,1.4647164028686898e-05,0.0014556782677746403,1,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2011-02-04,2,5,4
282,0.9942221740522807,0.0,0.014743166879546755,0.0007433529519099204,0.0059468236152793634,0.0001238921586516534,0.0009911372692132272,0.10615080153273664,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2011-01-15,1,2,15
283,0.9948094464274885,0.0,0.013985237666584403,0.000388478824071789,0.004273267064789679,0.0,0.0009711970601794724,0.1006937111994077,0,1,2,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2011-02-19,2,7,19
284,0.9902805332724194,0.0,0.028093997804064064,0.012895605549406457,0.014277277572557149,0.0,0.0004605573410502306,0.13485118945950753,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2011-02-09,2,6,9
285,0.07494015262875717,0.9971770008083978,0.000950916902482019,0.0003348298952401475,0.0003884026784785711,0.0,4.01795874288177e-05,0.004564401131913691,0,0,2,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2011-02-05,2,5,5
286,0.9988051867445579,0.0,0.00964094606528972,0.0030375583493378574,0.012018165643032392,0.0,0.00026413550863807456,0.046276541113390655,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2011-01-15,1,2,15
287,0.17862899879113486,0.9838460894771357,0.0023548096127587862,3.3166332574067414e-05,0.002288476947610651,0.0,9.949899772220223e-05,0.011303086141242175,0,2,2,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-06,2,5,6
288,0.2881239949762492,0.9574500857137062,0.0039079595335253315,0.001221237354226666,0.0017707941636286658,0.0,0.0004884949416906664,0.015929814125531464,0,3,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2011-02-27,2,8,27
289,0.19548064097434445,0.9807051470101895,0.0016389343927442242,0.0003526820845145799,0.0003526820845145799,6.223801491433762e-05,4.1492009942891754e-05,0.0013390898311333053,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011-01-17,1,3,17
290,0.16473483296847655,0.9861173501754003,0.004203048237949355,0.001598985742698124,0.002786803722988159,0.0,4.5685306934232114e-05,0.020174631542156905,1,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-01-07,1,1,7
291,0.3097604248596682,0.95079878067511,0.0042298514605935145,0.0007182766631196534,0.003072627947789628,7.980851812440593e-05,0.00011971277718660889,0.0015127953214015102,2,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-03,1,1,3
292,0.9901685438979512,0.0,0.027868322974237577,0.0027094202891619866,0.029803623180781853,0.0,0.0003870600413088552,0.13376795027634036,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-01-07,1,1,7
293,0.05690833274673406,0.9983785729112867,0.0006998058511266376,0.00018883649951036252,0.00022216058765925004,0.0,3.33240881488875e-05,0.001044491424153014,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2011-01-14,1,2,14
294,0.9906261231992063,0.0,0.02693462744667676,0.0035132122756534904,0.03474176583701785,0.0,0.0003903569195170545,0.12928621174404845,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2011-02-20,2,7,20
295,0.06423808699845729,0.9979033813544255,0.0016007641330174393,0.0005840625890739305,0.0006056945368174095,0.0,2.1631947743478908e-05,0.007683667838483708,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2011-01-01,1,52,1
296,0.07978037590429791,0.9967965093589671,0.0019930810345989546,9.142573553206214e-05,0.0006582652958308474,5.485544131923728e-05,1.8285147106412428e-05,0.005233847820328812,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2011-01-10,1,2,10
297,0.05445789649751684,0.9985099901445914,0.0006817319004173359,2.065854243688897e-05,0.000981280765752226,0.0,3.098781365533345e-05,0.003272313122003213,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-07,2,6,7
298,0.06968144180129164,0.9975510940716941,0.0008726153411040568,0.00011381939231792045,0.0008473221428111856,1.2646599146435606e-05,5.058639658574242e-05,0.005900533767212385,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2011-01-25,1,4,25
299,0.9997703182123315,0.0,0.004228606739792209,0.0012869672686324112,0.00527043738582797,0.0,0.00012256831129832488,0.0202973123510026,0,1,2,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011-02-11,2,6,11
300,0.9978225339281922,0.0,0.013355731342298055,0.0014058664570840058,0.007732265513962032,0.0,0.0005271999214065022,0.06410751044303067,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011-01-19,1,3,19
301,0.0822294141699057,0.9965441536561368,0.0023124784463518897,0.00010054254114573434,0.003083304595135853,0.0,3.3514180381911446e-05,0.01109989654248907,0,2,2,2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-09,2,6,9
302,0.21474468074718686,0.9765693749317993,0.0027500653916717336,0.0007615565700014032,0.0038077828500070157,0.0,0.000296160888333879,0.013200313880024322,0,2,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011-02-20,2,7,20
303,0.059447058480523056,0.9981992428990861,0.001479251990069778,0.00027735974813808336,0.0011464202923040779,0.0,1.8490649875872223e-05,0.007793521504018472,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011-02-04,2,5,4
304,0.15301632449552954,0.9879525168341154,0.003990932447384058,0.0016300991686498264,0.003934722131223719,0.0,5.621031616033884e-05,0.022399976697907067,0,2,2,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011-02-02,2,5,2
305,0.08305422996863304,0.996539530995315,0.002095416500091892,0.0006421437661571927,0.0024671839436565825,0.0,3.3797040324062776e-05,0.00025843795745955124,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2011-02-07,2,6,7
306,0.06059572166376971,0.9981598100483067,0.0015000437741730448,6.818380791695658e-05,0.0014148140142768491,0.0,1.7045951979239146e-05,0.0009462297605383061,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-01-10,1,2,10
307,0.1888410442072635,0.9819098986064565,0.0024134021384287904,0.0010343152021837674,0.0019920144634650336,0.0,0.0002681557931587545,0.013456474070037135,0,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2011-01-26,1,4,26
308,0.22205929763129192,0.9744426948692885,0.003530589474164089,0.0009864882354282012,0.0027517829725102454,0.0001557613003307686,0.0001557613003307686,0.03361612258439852,0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-28,1,4,28
309,0.12337083681955563,0.9923553444015951,0.001531636155714215,0.0006623291484169579,0.0008072136496331673,0.0,6.20933576640898e-05,0.002658386984377543,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2011-02-03,2,5,3
310,0.24446487742210243,0.9691534329230771,0.006379366988698507,6.379366988698507e-05,0.0004465556892088955,0.0,6.379366988698507e-05,0.03062096154575283,0,3,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2011-02-14,2,7,14
311,0.2200658816959317,0.9752358678962683,0.0029979072021403515,0.0010409400007431776,0.0031644576022592597,0.0,0.00012491280008918132,0.02158493185541053,0,4,2,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2011-02-23,2,8,23
312,0.14185801176802396,0.9897269124720207,0.003619164325369822,0.0006413708931035127,0.0012827417862070255,0.0,4.5812206650250915e-05,0.017371988761775144,1,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-02-12,2,6,12
313,0.04522205881159961,0.9989715340173938,0.0011337920005746102,0.00027714915569601584,2.5195377790546895e-05,0.0,1.2597688895273447e-05,0.0030783973608604106,1,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2011-01-05,1,1,5
314,0.03363616330290799,0.9994299590516698,0.0008336072432173028,2.6050226350540714e-05,0.0008857076959183843,0.0,1.3025113175270357e-05,0.0026239742398496556,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2011-02-14,2,7,14
315,0.03694903803697249,0.9993067780722347,0.0009208558045313539,0.00043072287631305264,0.00040101785036042827,0.0,1.4852512976312159e-05,0.004420107861750499,0,0,2,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2011-02-02,2,5,2
316,0.2693579533536862,0.9629736977884227,0.002281740125389801,0.0005753953359678628,0.0015674562600503851,1.9841218481650444e-05,3.968243696330089e-05,0.010952352601871045,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2011-01-23,1,3,23
317,0.06020730541320418,0.9981386888911125,0.001490564740484681,0.00041119027323715336,0.0010408253791315445,0.0,1.2849696038661043e-05,0.009527002169694572,2,0,2,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2011-01-05,1,1,5
318,0.08141188446874925,0.9966360046457248,0.002120690141989307,0.0008541668627456931,0.0015905176064919804,0.00011781611899940595,2.9454029749851487e-05,0.009000438262224221,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2011-01-10,1,2,10
319,0.252290176437672,0.9675233413663846,0.0034682643394122257,8.16062197508759e-05,0.000816062197508759,0.0,0.00012240932962631385,0.015347127601512012,1,3,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011-02-13,2,6,13
